Time (s),Sample #,Amplitude,BPM,Lead Off
13.595,3101,61,69.3,0
13.595,3102,64,69.3,0
13.596,3103,65,69.3,0
13.623,3104,65,69.3,0
13.623,3105,63,69.3,0
13.623,3106,59,69.3,0
13.623,3107,54,69.3,0
13.623,3108,49,69.3,0
13.633,3109,44,69.3,0
13.633,3110,38,69.3,0
13.633,3111,32,69.3,0
13.633,3112,26,69.3,0
13.633,3113,21,69.3,0
13.652,3114,17,69.3,0
13.652,3115,14,69.3,0
13.652,3116,10,69.3,0
13.652,3117,7,69.3,0
13.652,3118,4,69.3,0
13.652,3119,1,69.3,0
13.672,3120,0,69.3,1
13.672,3121,-2,69.3,0
13.672,3122,-4,69.3,0
13.672,3123,-6,69.3,0
13.672,3124,-7,69.3,0
13.692,3125,-10,69.3,0
13.692,3126,-18,69.3,0
13.692,3127,-30,69.3,0
13.692,3128,-46,69.3,0
13.712,3129,-61,69.3,0
13.712,3130,-68,69.3,0
13.712,3131,-56,69.3,0
13.712,3132,-15,69.3,0
13.732,3133,38,69.3,0
13.732,3134,110,69.3,0
13.732,3135,174,69.3,0
13.732,3136,230,69.3,0
13.752,3137,276,69.3,0
13.752,3138,296,69.3,0
13.752,3139,286,69.3,0
13.752,3140,242,69.3,0
13.778,3141,174,69.3,0
13.778,3142,101,69.3,0
13.778,3143,37,69.3,0
13.778,3144,-10,69.3,0
13.806,3145,-41,69.3,0
13.806,3146,-58,69.3,0
13.806,3147,-65,69.3,0
13.806,3148,-67,69.3,0
13.833,3149,-68,69.3,0
13.833,3150,-70,69.3,0
13.833,3151,-73,69.3,0
13.833,3152,-74,69.3,0
13.844,3153,-74,69.3,0
13.844,3154,-72,69.3,0
13.844,3155,-70,69.3,0
13.844,3156,-68,69.3,0
13.863,3157,-65,69.3,0
13.863,3158,-62,69.3,0
13.863,3159,-58,69.3,0
13.863,3160,-55,69.3,0
13.886,3161,-52,69.3,0
13.886,3162,-49,69.3,0
13.886,3163,-47,69.3,0
13.886,3164,-44,69.3,0
13.906,3165,-40,69.3,0
13.906,3166,-37,69.3,0
13.906,3167,-35,69.3,0
13.906,3168,-32,69.3,0
13.936,3169,-30,69.3,0
13.936,3170,-27,69.3,0
13.936,3171,-23,69.3,0
13.936,3172,-19,69.3,0
13.943,3173,-14,69.3,0
13.943,3174,-10,69.3,0
13.943,3175,-7,69.3,0
13.943,3176,-4,69.3,0
13.943,3177,-1,69.3,0
13.966,3178,1,69.3,0
13.966,3179,3,69.3,0
13.966,3180,6,69.3,0
13.967,3181,9,69.3,0
13.967,3182,11,69.3,0
13.967,3183,14,69.3,0
13.982,3184,17,69.3,0
13.982,3185,20,69.3,0
13.982,3186,22,69.3,0
13.982,3187,23,69.3,0
13.982,3188,24,69.3,0
14.003,3189,24,69.3,0
14.003,3190,25,69.3,0
14.003,3191,26,69.3,0
14.003,3192,25,69.3,0
14.003,3193,26,69.3,0
14.038,3194,26,69.3,0
14.038,3195,25,69.3,0
14.038,3196,24,69.3,0
14.038,3197,23,69.3,0
14.038,3198,22,69.3,0
14.053,3199,21,69.3,0
14.053,3200,20,69.3,0
14.053,3201,19,69.3,0
14.053,3202,17,69.3,0
14.053,3203,16,69.3,0
14.076,3204,14,69.3,0
14.076,3205,13,69.3,0
14.076,3206,11,69.3,0
14.076,3207,8,69.3,0
14.076,3208,7,69.3,0
14.076,3209,6,69.3,0
14.092,3210,6,69.3,0
14.092,3211,5,69.3,0
14.092,3212,3,69.3,0
14.092,3213,2,69.3,0
14.092,3214,1,69.3,0
14.092,3215,1,69.3,0
14.114,3216,1,69.3,0
14.114,3217,0,69.3,1
14.114,3218,0,69.3,1
14.114,3219,0,69.3,1
14.114,3220,0,69.3,1
14.114,3221,0,69.3,1
14.114,3222,0,69.3,1
14.133,3223,0,69.3,1
14.133,3224,1,69.3,0
14.133,3225,2,69.3,0
14.133,3226,3,69.3,0
14.133,3227,4,69.3,0
14.133,3228,5,69.3,0
14.133,3229,6,69.3,0
14.153,3230,8,69.3,0
14.153,3231,9,69.3,0
14.153,3232,10,69.3,0
14.153,3233,11,69.3,0
14.153,3234,12,69.3,0
14.173,3235,13,69.3,0
14.173,3236,14,69.3,0
14.173,3237,15,69.3,0
14.173,3238,15,69.3,0
14.173,3239,15,69.3,0
14.192,3240,16,69.3,0
14.192,3241,16,69.3,0
14.192,3242,16,69.3,0
14.192,3243,16,69.3,0
14.192,3244,15,69.3,0
14.212,3245,15,69.3,0
14.212,3246,15,69.3,0
14.212,3247,14,69.3,0
14.212,3248,13,69.3,0
14.212,3249,12,69.3,0
14.236,3250,12,69.3,0
14.238,3251,12,69.3,0
14.238,3252,10,69.3,0
14.238,3253,10,69.3,0
14.238,3254,9,69.3,0
14.238,3255,9,69.3,0
14.263,3256,8,69.3,0
14.263,3257,8,69.3,0
14.263,3258,7,69.3,0
14.263,3259,7,69.3,0
14.263,3260,7,69.3,0
14.263,3261,7,69.3,0
14.284,3262,6,69.3,0
14.284,3263,6,69.3,0
14.284,3264,6,69.3,0
14.284,3265,6,69.3,0
14.284,3266,6,69.3,0
14.284,3267,5,69.3,0
14.284,3268,6,69.3,0
14.307,3269,5,69.3,0
14.307,3270,6,69.3,0
14.308,3271,5,69.3,0
14.308,3272,5,69.3,0
14.308,3273,6,69.3,0
14.308,3274,6,69.3,0
14.308,3275,7,69.3,0
14.332,3276,6,69.3,0
14.332,3277,6,69.3,0
14.332,3278,6,69.3,0
14.332,3279,6,69.3,0
14.332,3280,7,69.3,0
14.332,3281,7,69.3,0
14.353,3282,6,69.3,0
14.353,3283,7,69.3,0
14.353,3284,6,69.3,0
14.353,3285,7,69.3,0
14.353,3286,6,69.3,0
14.353,3287,5,69.3,0
14.353,3288,5,69.3,0
14.390,3289,5,69.3,0
14.390,3290,5,69.3,0
14.390,3291,6,69.3,0
14.390,3292,5,69.3,0
14.390,3293,6,69.3,0
14.390,3294,6,69.3,0
14.390,3295,6,69.3,0
14.413,3296,6,69.3,0
14.413,3297,6,69.3,0
14.413,3298,6,69.3,0
14.413,3299,6,69.3,0
14.413,3300,6,69.3,0
14.413,3301,5,69.3,0
14.433,3302,5,69.3,0
14.433,3303,6,69.3,0
14.433,3304,8,69.3,0
14.433,3305,10,69.3,0
14.433,3306,10,69.3,0
14.433,3307,10,69.3,0
14.455,3308,11,69.3,0
14.455,3309,13,69.3,0
14.455,3310,17,69.3,0
14.455,3311,22,69.3,0
14.455,3312,28,69.3,0
14.473,3313,35,69.3,0
14.473,3314,41,69.3,0
14.473,3315,46,68.5,0
14.473,3316,49,68.5,0
14.473,3317,50,68.5,0
14.495,3318,49,68.5,0
14.495,3319,46,68.5,0
14.495,3320,42,68.5,0
14.495,3321,37,68.5,0
14.495,3322,30,68.5,0
14.516,3323,24,68.5,0
14.516,3324,18,68.5,0
14.516,3325,12,68.5,0
14.516,3326,5,68.5,0
14.516,3327,0,68.5,1
14.542,3328,-4,68.5,0
14.542,3329,-9,68.5,0
14.542,3330,-12,68.5,0
14.542,3331,-15,68.5,0
14.542,3332,-19,68.5,0
14.564,3333,-21,68.5,0
14.564,3334,-23,68.5,0
14.564,3335,-24,68.5,0
14.564,3336,-26,68.5,0
14.582,3337,-27,68.5,0
14.582,3338,-28,68.5,0
14.582,3339,-31,68.5,0
14.582,3340,-36,68.5,0
14.602,3341,-46,68.5,0
14.602,3342,-61,68.5,0
14.602,3343,-78,68.5,0
14.602,3344,-92,68.5,0
14.626,3345,-92,68.5,0
14.626,3346,-69,68.5,0
14.626,3347,-20,68.5,0
14.626,3348,42,68.5,0
14.642,3349,113,68.5,0
14.642,3350,176,68.5,0
14.642,3351,231,68.5,0
14.642,3352,278,68.5,0
14.665,3353,295,68.5,0
14.665,3354,276,68.5,0
14.665,3355,219,68.5,0
14.665,3356,135,68.5,0
14.682,3357,54,68.5,0
14.682,3358,-1,68.5,0
14.682,3359,-34,68.5,0
14.682,3360,-47,68.5,0
14.705,3361,-54,68.5,0
14.705,3362,-60,68.5,0
14.705,3363,-67,68.5,0
14.705,3364,-75,68.5,0
14.722,3365,-79,68.5,0
14.722,3366,-81,68.5,0
14.722,3367,-81,68.5,0
14.722,3368,-81,68.5,0
14.745,3369,-81,68.5,0
14.745,3370,-81,68.5,0
14.746,3371,-80,68.5,0
14.746,3372,-78,68.5,0
14.776,3373,-76,68.5,0
14.776,3374,-73,68.5,0
14.776,3375,-72,68.5,0
14.776,3376,-70,68.5,0
14.792,3377,-68,68.5,0
14.792,3378,-66,68.5,0
14.792,3379,-64,68.5,0
14.792,3380,-62,68.5,0
14.812,3381,-60,68.5,0
14.812,3382,-58,68.5,0
14.812,3383,-55,68.5,0
14.812,3384,-51,68.5,0
14.832,3385,-48,68.5,0
14.832,3386,-44,68.5,0
14.832,3387,-41,68.5,0
14.832,3388,-39,68.5,0
14.856,3389,-36,68.5,0
14.856,3390,-34,68.5,0
14.856,3391,-30,68.5,0
14.856,3392,-27,68.5,0
14.872,3393,-24,68.5,0
14.872,3394,-22,68.5,0
14.872,3395,-20,68.5,0
14.872,3396,-18,68.5,0
14.892,3397,-16,68.5,0
14.892,3398,-14,68.5,0
14.892,3399,-13,68.5,0
14.892,3400,-12,68.5,0
14.912,3401,-11,68.5,0
14.912,3402,-10,68.5,0
14.912,3403,-10,68.5,0
14.912,3404,-10,68.5,0
14.935,3405,-11,68.5,0
14.935,3406,-11,68.5,0
14.935,3407,-11,68.5,0
14.935,3408,-13,68.5,0
14.956,3409,-14,68.5,0
14.956,3410,-16,68.5,0
14.956,3411,-17,68.5,0
14.956,3412,-20,68.5,0
14.972,3413,-21,68.5,0
14.972,3414,-24,68.5,0
14.972,3415,-27,68.5,0
14.972,3416,-28,68.5,0
15.002,3417,-30,68.5,0
15.002,3418,-31,68.5,0
15.002,3419,-32,68.5,0
15.002,3420,-33,68.5,0
15.023,3421,-33,68.5,0
15.023,3422,-33,68.5,0
15.023,3423,-30,68.5,0
15.023,3424,-30,68.5,0
15.042,3425,-27,68.5,0
15.042,3426,-26,68.5,0
15.042,3427,-25,68.5,0
15.042,3428,-24,68.5,0
15.073,3429,-22,68.5,0
15.073,3430,-21,68.5,0
15.073,3431,-19,68.5,0
15.073,3432,-18,68.5,0
15.082,3433,-17,68.5,0
15.082,3434,-16,68.5,0
15.082,3435,-15,68.5,0
15.082,3436,-14,68.5,0
15.103,3437,-13,68.5,0
15.103,3438,-11,68.5,0
15.103,3439,-10,68.5,0
15.103,3440,-9,68.5,0
15.103,3441,-9,68.5,0
15.124,3442,-9,68.5,0
15.124,3443,-8,68.5,0
15.124,3444,-7,68.5,0
15.124,3445,-7,68.5,0
15.124,3446,-6,68.5,0
15.142,3447,-7,68.5,0
15.142,3448,-7,68.5,0
15.142,3449,-8,68.5,0
15.142,3450,-7,68.5,0
15.142,3451,-7,68.5,0
15.163,3452,-7,68.5,0
15.163,3453,-7,68.5,0
15.163,3454,-7,68.5,0
15.163,3455,-7,68.5,0
15.163,3456,-7,68.5,0
15.186,3457,-7,68.5,0
15.186,3458,-7,68.5,0
15.186,3459,-7,68.5,0
15.186,3460,-7,68.5,0
15.186,3461,-7,68.5,0
15.213,3462,-7,68.5,0
15.213,3463,-7,68.5,0
15.213,3464,-7,68.5,0
15.213,3465,-7,68.5,0
15.213,3466,-6,68.5,0
15.235,3467,-6,68.5,0
15.235,3468,-5,68.5,0
15.235,3469,-5,68.5,0
15.235,3470,-5,68.5,0
15.235,3471,-5,68.5,0
15.252,3472,-5,68.5,0
15.252,3473,-4,68.5,0
15.252,3474,-5,68.5,0
15.252,3475,-5,68.5,0
15.252,3476,-5,68.5,0
15.272,3477,-5,68.5,0
15.272,3478,-5,68.5,0
15.273,3479,-5,68.5,0
15.273,3480,-5,68.5,0
15.273,3481,-5,68.5,0
15.296,3482,-5,68.5,0
15.296,3483,-4,68.5,0
15.296,3484,-4,68.5,0
15.296,3485,-4,68.5,0
15.296,3486,-4,68.5,0
15.316,3487,-4,68.5,0
15.316,3488,-3,68.5,0
15.316,3489,-3,68.5,0
15.316,3490,-3,68.5,0
15.316,3491,-3,68.5,0
15.336,3492,-2,68.5,0
15.336,3493,-2,68.5,0
15.336,3494,-1,68.5,0
15.336,3495,-1,68.5,0
15.336,3496,-1,68.5,0
15.353,3497,-1,68.5,0
15.353,3498,0,68.5,1
15.353,3499,0,68.5,1
15.353,3500,0,68.5,1
15.353,3501,2,68.5,0
15.353,3502,3,68.5,0
15.376,3503,6,68.5,0
15.376,3504,7,68.5,0
15.376,3505,8,68.5,0
15.376,3506,11,68.5,0
15.376,3507,12,68.5,0
15.376,3508,15,68.5,0
15.392,3509,18,68.5,0
15.392,3510,22,68.5,0
15.392,3511,29,68.5,0
15.392,3512,35,68.5,0
15.392,3513,43,68.5,0
15.412,3514,48,67.7,0
15.412,3515,52,67.7,0
15.412,3516,56,67.7,0
15.412,3517,56,67.7,0
15.412,3518,56,67.7,0
15.442,3519,53,67.7,0
15.442,3520,49,67.7,0
15.442,3521,45,67.7,0
15.442,3522,39,67.7,0
15.442,3523,34,67.7,0
15.465,3524,28,67.7,0
15.465,3525,22,67.7,0
15.465,3526,18,67.7,0
15.465,3527,13,67.7,0
15.465,3528,9,67.7,0
15.486,3529,5,67.7,0
15.486,3530,1,67.7,0
15.486,3531,0,67.7,1
15.486,3532,-3,67.7,0
15.486,3533,-4,67.7,0
15.486,3534,-6,67.7,0
15.503,3535,-8,67.7,0
15.503,3536,-9,67.7,0
15.503,3537,-11,67.7,0
15.503,3538,-12,67.7,0
15.522,3539,-15,67.7,0
15.522,3540,-22,67.7,0
15.522,3541,-33,67.7,0
15.522,3542,-51,67.7,0
15.545,3543,-69,67.7,0
15.545,3544,-83,67.7,0
15.545,3545,-81,67.7,0
15.545,3546,-49,67.7,0
15.566,3547,1,67.7,0
15.566,3548,69,67.7,0
15.566,3549,138,67.7,0
15.566,3550,198,67.7,0
15.567,3551,251,67.7,0
15.583,3552,294,67.7,0
15.583,3553,259,67.7,0
15.583,3554,225,67.7,0
15.583,3555,133,67.7,0
15.606,3556,65,67.7,0
15.606,3557,23,67.7,0
15.606,3558,1,67.7,0
15.606,3559,-10,67.7,0
15.623,3560,-21,67.7,0
15.623,3561,-30,67.7,0
15.623,3562,-40,67.7,0
15.623,3563,-46,67.7,0
15.643,3564,-51,67.7,0
15.643,3565,-53,67.7,0
15.643,3566,-56,67.7,0
15.643,3567,-57,67.7,0
15.676,3568,-58,67.7,0
15.676,3569,-60,67.7,0
15.676,3570,-60,67.7,0
15.676,3571,-60,67.7,0
15.693,3572,-60,67.7,0
15.693,3573,-60,67.7,0
15.693,3574,-59,67.7,0
15.693,3575,-57,67.7,0
15.713,3576,-55,67.7,0
15.713,3577,-52,67.7,0
15.713,3578,-51,67.7,0
15.713,3579,-48,67.7,0
15.732,3580,-45,67.7,0
15.732,3581,-43,67.7,0
15.732,3582,-39,67.7,0
15.732,3583,-37,67.7,0
15.752,3584,-33,67.7,0
15.752,3585,-31,67.7,0
15.752,3586,-29,67.7,0
15.752,3587,-27,67.7,0
15.772,3588,-23,67.7,0
15.772,3589,-20,67.7,0
15.772,3590,-17,67.7,0
15.772,3591,-14,67.7,0
15.795,3592,-12,67.7,0
15.795,3593,-9,67.7,0
15.795,3594,-7,67.7,0
15.795,3595,-4,67.7,0
15.795,3596,-2,67.7,0
15.795,3597,0,67.7,1
15.824,3598,1,67.7,0
15.824,3599,2,67.7,0
15.824,3600,4,67.7,0
15.824,3601,6,67.7,0
15.824,3602,7,67.7,0
15.824,3603,7,67.7,0
15.832,3604,7,67.7,0
15.832,3605,8,67.7,0
15.832,3606,7,67.7,0
15.832,3607,7,67.7,0
15.832,3608,6,67.7,0
15.832,3609,4,67.7,0
15.832,3610,3,67.7,0
15.852,3611,1,67.7,0
15.852,3612,0,67.7,1
15.852,3613,-2,67.7,0
15.852,3614,-4,67.7,0
15.852,3615,-4,67.7,0
15.872,3616,-7,67.7,0
15.872,3617,-8,67.7,0
15.872,3618,-12,67.7,0
15.872,3619,-15,67.7,0
15.872,3620,-16,67.7,0
15.912,3621,-18,67.7,0
15.912,3622,-18,67.7,0
15.912,3623,-19,67.7,0
15.912,3624,-21,67.7,0
15.922,3625,-20,67.7,0
15.923,3626,-21,67.7,0
15.923,3627,-21,67.7,0
15.923,3628,-22,67.7,0
15.942,3629,-22,67.7,0
15.943,3630,-21,67.7,0
15.943,3631,-21,67.7,0
15.943,3632,-19,67.7,0
15.968,3633,-18,67.7,0
15.968,3634,-17,67.7,0
15.968,3635,-15,67.7,0
15.968,3636,-14,67.7,0
15.987,3637,-13,67.7,0
15.987,3638,-13,67.7,0
15.987,3639,-12,67.7,0
15.987,3640,-10,67.7,0
16.004,3641,-9,67.7,0
16.004,3642,-6,67.7,0
16.004,3643,-5,67.7,0
16.004,3644,-3,67.7,0
16.004,3645,-4,67.7,0
16.026,3646,-4,67.7,0
16.026,3647,-4,67.7,0
16.026,3648,-4,67.7,0
16.026,3649,-4,67.7,0
16.026,3650,-4,67.7,0
16.045,3651,-4,67.7,0
16.045,3652,-5,67.7,0
16.045,3653,-5,67.7,0
16.045,3654,-5,67.7,0
16.045,3655,-5,67.7,0
16.062,3656,-5,67.7,0
16.062,3657,-5,67.7,0
16.062,3658,-6,67.7,0
16.062,3659,-6,67.7,0
16.062,3660,-6,67.7,0
16.083,3661,-6,67.7,0
16.083,3662,-6,67.7,0
16.083,3663,-7,67.7,0
16.083,3664,-7,67.7,0
16.083,3665,-7,67.7,0
16.113,3666,-7,67.7,0
16.113,3667,-7,67.7,0
16.113,3668,-7,67.7,0
16.113,3669,-7,67.7,0
16.113,3670,-7,67.7,0
16.134,3671,-7,67.7,0
16.134,3672,-8,67.7,0
16.134,3673,-8,67.7,0
16.134,3674,-9,67.7,0
16.134,3675,-9,67.7,0
16.156,3676,-8,67.7,0
16.156,3677,-8,67.7,0
16.156,3678,-8,67.7,0
16.156,3679,-8,67.7,0
16.156,3680,-9,67.7,0
16.172,3681,-7,67.7,0
16.172,3682,-7,67.7,0
16.172,3683,-5,67.7,0
16.172,3684,-5,67.7,0
16.172,3685,-5,67.7,0
16.196,3686,-4,67.7,0
16.196,3687,-4,67.7,0
16.196,3688,-3,67.7,0
16.196,3689,-4,67.7,0
16.196,3690,-5,67.7,0
16.212,3691,-4,67.7,0
16.212,3692,-4,67.7,0
16.212,3693,-3,67.7,0
16.212,3694,-3,67.7,0
16.212,3695,-3,67.7,0
16.233,3696,-1,67.7,0
16.233,3697,-1,67.7,0
16.233,3698,0,67.7,1
16.233,3699,0,67.7,1
16.233,3700,-1,67.7,0
16.252,3701,0,67.7,1
16.252,3702,-1,67.7,0
16.252,3703,0,67.7,1
16.252,3704,0,67.7,1
16.252,3705,0,67.7,1
16.252,3706,0,67.7,1
16.252,3707,0,67.7,1
16.272,3708,0,67.7,1
16.273,3709,0,67.7,1
16.273,3710,-1,67.7,0
16.273,3711,0,67.7,1
16.273,3712,0,67.7,1
16.273,3713,1,67.7,0
16.296,3714,1,67.7,0
16.296,3715,0,67.7,1
16.296,3716,1,67.7,0
16.296,3717,1,67.7,0
16.296,3718,3,67.7,0
16.296,3719,4,67.7,0
16.296,3720,5,67.7,0
16.313,3721,7,67.7,0
16.313,3722,8,67.7,0
16.313,3723,11,67.7,0
16.313,3724,14,67.7,0
16.313,3725,19,67.7,0
16.342,3726,26,67.7,0
16.342,3727,33,67.7,0
16.342,3728,40,67.7,0
16.342,3729,44,67.7,0
16.342,3730,47,66.6,0
16.366,3731,50,66.6,0
16.366,3732,49,66.6,0
16.366,3733,47,66.6,0
16.366,3734,43,66.6,0
16.366,3735,37,66.6,0
16.385,3736,34,66.6,0
16.385,3737,29,66.6,0
16.385,3738,24,66.6,0
16.385,3739,18,66.6,0
16.385,3740,11,66.6,0
16.402,3741,7,66.6,0
16.402,3742,2,66.6,0
16.402,3743,0,66.6,1
16.402,3744,-2,66.6,0
16.402,3745,-6,66.6,0
16.402,3746,-9,66.6,0
16.432,3747,-12,66.6,0
16.432,3748,-13,66.6,0
16.432,3749,-15,66.6,0
16.432,3750,-17,66.6,0
16.446,3751,-18,66.6,0
16.446,3752,-20,66.6,0
16.446,3753,-23,66.6,0
16.446,3754,-29,66.6,0
16.462,3755,-41,66.6,0
16.462,3756,-55,66.6,0
16.462,3757,-72,66.6,0
16.462,3758,-81,66.6,0
16.482,3759,-73,66.6,0
16.482,3760,-39,66.6,0
16.482,3761,13,66.6,0
16.483,3762,81,66.6,0
16.502,3763,149,66.6,0
16.502,3764,208,66.6,0
16.502,3765,259,66.6,0
16.502,3766,286,66.6,0
16.523,3767,281,66.6,0
16.523,3768,238,66.6,0
16.523,3769,173,66.6,0
16.523,3770,97,66.6,0
16.523,3771,39,66.6,0
16.543,3772,0,66.6,1
16.543,3773,-24,66.6,0
16.543,3774,-37,66.6,0
16.543,3775,-46,66.6,0
16.572,3776,-52,66.6,0
16.572,3777,-58,66.6,0
16.572,3778,-61,66.6,0
16.572,3779,-64,66.6,0
16.595,3780,-65,66.6,0
16.595,3781,-67,66.6,0
16.595,3782,-68,66.6,0
16.595,3783,-69,66.6,0
16.612,3784,-68,66.6,0
16.613,3785,-67,66.6,0
16.613,3786,-66,66.6,0
16.613,3787,-65,66.6,0
16.645,3788,-65,66.6,0
16.645,3789,-64,66.6,0
16.645,3790,-63,66.6,0
16.646,3791,-60,66.6,0
16.652,3792,-57,66.6,0
16.652,3793,-53,66.6,0
16.652,3794,-49,66.6,0
16.652,3795,-46,66.6,0
16.672,3796,-43,66.6,0
16.672,3797,-40,66.6,0
16.672,3798,-37,66.6,0
16.672,3799,-34,66.6,0
16.692,3800,-32,66.6,0
16.692,3801,-28,66.6,0
16.692,3802,-25,66.6,0
16.692,3803,-21,66.6,0
16.716,3804,-18,66.6,0
16.716,3805,-15,66.6,0
16.716,3806,-13,66.6,0
16.716,3807,-11,66.6,0
16.742,3808,-8,66.6,0
16.742,3809,-5,66.6,0
16.742,3810,-3,66.6,0
16.742,3811,0,66.6,1
16.742,3812,1,66.6,0
16.742,3813,3,66.6,0
16.753,3814,4,66.6,0
16.753,3815,6,66.6,0
16.753,3816,7,66.6,0
16.753,3817,9,66.6,0
16.753,3818,9,66.6,0
16.753,3819,10,66.6,0
16.786,3820,10,66.6,0
16.786,3821,9,66.6,0
16.786,3822,8,66.6,0
16.786,3823,7,66.6,0
16.786,3824,7,66.6,0
16.786,3825,6,66.6,0
16.786,3826,4,66.6,0
16.802,3827,2,66.6,0
16.802,3828,0,66.6,1
16.802,3829,-2,66.6,0
16.802,3830,-4,66.6,0
16.802,3831,-6,66.6,0
16.823,3832,-8,66.6,0
16.823,3833,-10,66.6,0
16.823,3834,-11,66.6,0
16.823,3835,-12,66.6,0
16.843,3836,-13,66.6,0
16.843,3837,-14,66.6,0
16.843,3838,-15,66.6,0
16.843,3839,-16,66.6,0
16.866,3840,-16,66.6,0
16.866,3841,-16,66.6,0
16.866,3842,-16,66.6,0
16.866,3843,-16,66.6,0
16.883,3844,-15,66.6,0
16.883,3845,-14,66.6,0
16.883,3846,-13,66.6,0
16.883,3847,-12,66.6,0
16.903,3848,-12,66.6,0
16.903,3849,-11,66.6,0
16.903,3850,-8,66.6,0
16.903,3851,-7,66.6,0
16.903,3852,-4,66.6,0
16.922,3853,-2,66.6,0
16.922,3854,0,66.6,1
16.922,3855,0,66.6,1
16.922,3856,3,66.6,0
16.922,3857,4,66.6,0
16.922,3858,6,66.6,0
16.942,3859,6,66.6,0
16.942,3860,6,66.6,0
16.942,3861,7,66.6,0
16.942,3862,7,66.6,0
16.942,3863,8,66.6,0
16.942,3864,7,66.6,0
16.942,3865,7,66.6,0
16.964,3866,8,66.6,0
16.964,3867,7,66.6,0
16.964,3868,8,66.6,0
16.964,3869,7,66.6,0
16.964,3870,6,66.6,0
16.964,3871,7,66.6,0
16.964,3872,6,66.6,0
16.986,3873,7,66.6,0
16.986,3874,6,66.6,0
16.986,3875,5,66.6,0
16.986,3876,6,66.6,0
16.986,3877,5,66.6,0
16.986,3878,6,66.6,0
17.013,3879,6,66.6,0
17.013,3880,6,66.6,0
17.013,3881,6,66.6,0
17.013,3882,4,66.6,0
17.013,3883,4,66.6,0
17.013,3884,4,66.6,0
17.013,3885,3,66.6,0
17.033,3886,4,66.6,0
17.033,3887,4,66.6,0
17.033,3888,5,66.6,0
17.033,3889,5,66.6,0
17.033,3890,4,66.6,0
17.033,3891,5,66.6,0
17.033,3892,4,66.6,0
17.056,3893,6,66.6,0
17.056,3894,5,66.6,0
17.056,3895,5,66.6,0
17.056,3896,6,66.6,0
17.056,3897,5,66.6,0
17.056,3898,6,66.6,0
17.085,3899,5,66.6,0
17.085,3900,5,66.6,0
17.085,3901,6,66.6,0
17.085,3902,6,66.6,0
17.085,3903,7,66.6,0
17.085,3904,7,66.6,0
17.085,3905,6,66.6,0
17.103,3906,7,66.6,0
17.103,3907,7,66.6,0
17.103,3908,8,66.6,0
17.103,3909,8,66.6,0
17.103,3910,8,66.6,0
17.103,3911,9,66.6,0
17.103,3912,8,66.6,0
17.135,3913,9,66.6,0
17.135,3914,8,66.6,0
17.135,3915,7,66.6,0
17.135,3916,8,66.6,0
17.135,3917,8,66.6,0
17.135,3918,9,66.6,0
17.163,3919,9,66.6,0
17.163,3920,9,66.6,0
17.163,3921,10,66.6,0
17.163,3922,9,66.6,0
17.163,3923,9,66.6,0
17.163,3924,8,66.6,0
17.163,3925,7,66.6,0
17.186,3926,8,66.6,0
17.186,3927,9,66.6,0
17.186,3928,11,66.6,0
17.186,3929,12,66.6,0
17.186,3930,13,66.6,0
17.203,3931,15,66.6,0
17.203,3932,15,66.6,0
17.203,3933,18,66.6,0
17.203,3934,21,66.6,0
17.203,3935,25,66.6,0
17.223,3936,33,66.6,0
17.223,3937,39,66.6,0
17.223,3938,47,66.6,0
17.223,3939,52,66.9,0
17.223,3940,56,66.9,0
17.246,3941,59,66.9,0
17.246,3942,60,66.9,0
17.246,3943,60,66.9,0
17.246,3944,57,66.9,0
17.246,3945,52,66.9,0
17.273,3946,48,66.9,0
17.273,3947,42,66.9,0
17.273,3948,37,66.9,0
17.273,3949,30,66.9,0
17.273,3950,23,66.9,0
17.292,3951,18,66.9,0
17.292,3952,13,66.9,0
17.292,3953,9,66.9,0
17.292,3954,5,66.9,0
17.292,3955,1,66.9,0
17.292,3956,0,66.9,1
17.314,3957,-2,66.9,0
17.314,3958,-3,66.9,0
17.314,3959,-6,66.9,0
17.314,3960,-8,66.9,0
17.314,3961,-9,66.9,0
17.333,3962,-11,66.9,0
17.333,3963,-12,66.9,0
17.333,3964,-17,66.9,0
17.333,3965,-26,66.9,0
17.354,3966,-39,66.9,0
17.354,3967,-56,66.9,0
17.354,3968,-71,66.9,0
17.354,3969,-77,66.9,0
17.373,3970,-62,66.9,0
17.373,3971,-17,66.9,0
17.373,3972,39,66.9,0
17.373,3973,112,66.9,0
17.392,3974,175,66.9,0
17.392,3975,230,66.9,0
17.392,3976,278,66.9,0
17.392,3977,295,66.9,0
17.413,3978,283,66.9,0
17.413,3979,234,66.9,0
17.413,3980,161,66.9,0
17.413,3981,86,66.9,0
17.413,3982,22,66.9,0
17.433,3983,-21,66.9,0
17.433,3984,-50,66.9,0
17.433,3985,-64,66.9,0
17.433,3986,-68,66.9,0
17.452,3987,-71,66.9,0
17.452,3988,-72,66.9,0
17.452,3989,-76,66.9,0
17.452,3990,-79,66.9,0
17.483,3991,-78,66.9,0
17.483,3992,-78,66.9,0
17.483,3993,-75,66.9,0
17.483,3994,-73,66.9,0
17.503,3995,-71,66.9,0
17.503,3996,-68,66.9,0
17.503,3997,-65,66.9,0
17.503,3998,-63,66.9,0
17.523,3999,-60,66.9,0
17.523,4000,-58,66.9,0
